State,Branch,Type,Election_Date,Party,Candidate,Win,Votes,Incumbent,Handle,Bio,Following,Followers,Bio_Length,bio_polarity,bio_subjectivity,bio_profanity,num_tweets,mean_tweet_length,mean_unique_words,mean_pct_unique,mean_tweet_polarity,std_tweet_polarity,mean_tweet_subjectivity,std_tweet_subjectivity,mean_tweet_profanity,std_tweet_profanity,polarity_coef,subjectivity_coef,profanity_coef,unique_coef,length_coef,pct_unique_coef
Pennsylvania,Senate,Primary,5/17/2022,R,Sean Gale,L,20266,0,NO_HANDLE,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Carolina,Senate,General,11/8/2022,D,Krystle Matthews,L,455066,0,NO_HANDLE,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Carolina,Senate,General,11/8/2022,R,Tim Scott,W,742616,1,SenatorTimScott,South Carolinian living mama American Dream,3772,695231,9,0,0,0.113228277,1134,28.22045855,25.79453263,0.914036623,0.102623478,0.303277465,0.383319674,0.290625265,0.045093749,0.055230012,7.82E-06,4.45E-05,-8.51E-06,0.002496,0.002773,-5.74E-06
South Carolina,Senate,Primary,6/14/2022,D,Angela Geter,L,55281,0,angelaforsc,Air Force Veteran Professional Lifelong South Carolinian Daughter Auntie FrontlineLeadership,2403,3304,10,0,0.233333333,0.034794113,274,20.22992701,18.17518248,0.898430453,0.137929701,0.265229077,0.28665442,0.315739039,0.033551073,0.037834529,-2.97E-05,-0.000145319,4.37E-05,-0.026564,-0.032696,0.000124553
South Carolina,Senate,Primary,6/14/2022,D,Catherine Fleming Bruce,W,59777,0,tnovsa,2022 Primary Runoff candidate US Senate SC 4 US House Senate Dem Majorities 2022 Foreperson SC longest State Grand Jury public corruption trial,5928,8805,23,0.3,0.522222222,0.024139546,2305,19.77874187,17.71918403,0.895870129,0.153769022,0.229282418,0.288753066,0.328852915,0.042101496,0.041150522,4.42E-06,3.54E-05,-3.27E-06,0.000701,0.000813,4.57E-06
South Carolina,Senate,Primary,6/14/2022,D,Krystle Matthews,W,57278,0,NO_HANDLE,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Dakota,Senate,General,11/8/2022,D,Brian Bengs,L,44405,0,BrianBengs,Husband Father US Navy vet US Air Force retiree Attorney Former Professor Angry American Who Wants Functional Gov Our Constitution Promises,1332,41963,22,-0.075,0.275,0.030569918,1091,34.61503208,30.61961503,0.884575665,0.133514451,0.244691227,0.368788448,0.264961624,0.040786781,0.052765537,-7.54E-05,4.73E-05,-5.93E-06,0.004527,0.004793,-2.24E-06
South Dakota,Senate,General,11/8/2022,R,John Thune,W,125483,1,SenJohnThune,Republican Whip Representing South Dakota Father Grandfather Husband Sports Fan Avid Outdoorsman Hates Shoveling,342,135433,14,0.25,1,0.093771076,580,32.17068966,28.98275862,0.900905729,0.176532994,0.296276383,0.44982519,0.269216168,0.045205116,0.053525808,-0.000100697,0.000115653,6.96E-06,0.010785,0.01317,-4.56E-05
South Dakota,Senate,Primary,6/7/2022,R,Bruce Whalen,L,15476,0,NO_HANDLE,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Dakota,Senate,Primary,6/7/2022,R,John Thune,W,57225,1,SenJohnThune,Republican Whip Representing South Dakota Father Grandfather Husband Sports Fan Avid Outdoorsman Hates Shoveling,342,135433,14,0.25,1,0.093771076,663,34.77677225,31.09200603,0.894045192,0.168459115,0.29467139,0.463108173,0.26131399,0.045691397,0.052291252,6.78E-05,4.73E-05,-2.26E-06,0.005521,0.006947,-1.95E-05
South Dakota,Senate,Primary,6/7/2022,R,Mark Mowry,L,5688,0,NO_HANDLE,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,Senate,General,11/8/2022,R,Mike Lee,W,363620,1,SenMikeLee,I United States Senator great state Utah Please help restore constitutional leadership Washington,2123,667915,20,0.8,0.75,0.05604702,458,24.09606987,21.5720524,0.895251903,0.119482025,0.305256563,0.353638188,0.309671794,0.04247051,0.045266754,-0.000203993,-5.31E-05,3.84E-05,-0.012695,-0.014233,2.96E-05
Utah,Senate,Primary,6/28/2022,R,Ally Isom,L,27263,0,allyforutah,campaign account Senate Candidate Ally Isom It time new dawn Republican Party Join us AllyForUtah,223,843,21,0.136363636,0.454545455,0.039142911,352,27.69318182,24.80681818,0.895773492,0.170060396,0.247718967,0.374678553,0.29148888,0.04480022,0.06454629,0.000671702,0.000644798,1.89E-05,0.04698,0.050107,4.01E-05
Utah,Senate,Primary,6/28/2022,R,Becky Edwards,L,98802,0,beckyforutah,Utahn Unabashed cheerleader empowering political civic engagement Former Senate candidate Utah House Rep,897,6819,16,0,0.05,0.060594104,1164,28.84020619,25.17955326,0.873071194,0.179988939,0.258291734,0.348575631,0.301012355,0.039597886,0.04705207,6.55E-05,1.75E-05,-1.12E-06,0.00123,0.001548,-8.21E-06
Utah,Senate,Primary,6/28/2022,R,Mike Lee,W,206234,1,SenMikeLee,I United States Senator great state Utah Please help restore constitutional leadership Washington,2123,667915,20,0.8,0.75,0.05604702,532,23.58834586,21.12593985,0.895609212,0.115208056,0.301140459,0.360917706,0.316390012,0.046600517,0.059517697,7.39E-05,6.15E-05,-1.61E-06,-0.006152,-0.008047,4.28E-05
Vermont,Senate,General,11/8/2022,R,Gerald Malloy,L,80121,0,SUSPENDED,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,Senate,General,11/8/2022,D,Peter Welch,W,195295,0,PeterWelch,Twitter Account Congressman Peter Welch proudly representing great state Vermont House Representatives,2025,37244,18,0.8,0.875,0.013706085,521,37.29942418,32.67178503,0.875932692,0.196935891,0.272850991,0.489333208,0.255510599,0.037373669,0.055569938,-0.000211796,-0.000128751,4.53E-06,0.000017,0.000345,-3.53E-06
Vermont,Senate,Primary,8/9/2022,R,Christina Nolan,L,10770,0,nolanforsenate,Attorney Vermont current Republican candidate Senate We need bring fresh perspective Washington TeamNolan vtpoli,88,782,21,0.15,0.45,0.013736069,180,25.96111111,23.90555556,0.920821742,0.222725158,0.301635035,0.376507372,0.302466595,0.028048483,0.021909029,-0.001252723,-0.000673141,1.12E-05,-0.069141,-0.07217,4.48E-06
Vermont,Senate,Primary,8/9/2022,R,Gerald Malloy,W,12069,0,SUSPENDED,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,Senate,Primary,8/9/2022,D,Isaac Evans-Frantz,L,3367,0,iefrantz,stop wars help neighbors Work theActionCorps Views Follow Vermont political work IsaacForVT,203,595,18,0,0.1,0.01809817,177,24.72881356,22.43502825,0.907242404,0.117107154,0.283789364,0.329795646,0.322793663,0.043111514,0.080946772,-0.001008617,-0.000249751,-0.000147883,0.008208,0.014859,-0.000143683
Vermont,Senate,Primary,8/9/2022,R,Myers Mermel,L,5177,0,MyersMermel,Let build Vermont Economy give freedom failed Liberal Policies,617,259,12,-0.5,0.3,0.058793445,74,24.86486486,22.64864865,0.910869565,0.113801163,0.278901107,0.375278948,0.303093687,0.039852339,0.045293922,-0.00163844,-0.002768672,0.000209112,0.091699371,0.087493521,0.000205368
Vermont,Senate,Primary,8/9/2022,D,Niki Thran,L,2345,0,DrNikiThran,Senate Candidate great state Vermont Running Healthcare Equity Environment DrThranCan,29,30,15,0.8,0.75,0.013706371,16,16.8125,16.0625,0.955390335,0.139096828,0.267612687,0.329166667,0.254695488,0.046862508,0.057293549,0.011528103,0.02497549,0.004069666,0.298529412,0.386764706,-0.003107998
Vermont,Senate,Primary,8/9/2022,D,Peter Welch,W,40900,0,PeterWelch,Twitter Account Congressman Peter Welch proudly representing great state Vermont House Representatives,2025,37244,18,0.8,0.875,0.013706085,544,36.94852941,32.36029412,0.875820896,0.170301511,0.265666136,0.472255479,0.258540381,0.03710025,0.055781521,-1.53E-05,-7.83E-05,-1.66E-06,-0.002054977,-0.003779074,4.38E-05
Washington,Senate,General,11/8/2022,D,Patty Murray,W,980199,1,PattyMurray,Senator Washington state HELPCmteDems Chair Assistant Democratic Leader Working every day WA families,2380,484823,14,0,0,0.032290002,1740,38.78275862,33.73678161,0.86989123,0.14219529,0.239718887,0.471352177,0.240510133,0.044099874,0.063184981,1.73E-05,-1.50E-05,-9.12E-06,-0.00066284,-0.000799869,1.11E-06
Washington,Senate,General,11/8/2022,R,Tiffany Smiley,L,738618,0,SmileyForWA,HopeUnseen Mom three boys Veterans Advocate Former Triage Nurse Candidate Senate,1767,34306,14,0,0,0.349491997,849,31.93168433,28.47467609,0.891737366,0.17380724,0.27550778,0.403387072,0.274649888,0.042355754,0.050195518,4.31E-05,-4.22E-05,-9.64E-06,-0.017528796,-0.020568528,5.42E-05
Washington,Senate,Primary,8/2/2022,R,John Guenther,L,31191,0,Guenther4Senate,John Guenther I running US Senate state Washington,105,17,17,0,0,0.022239165,8,13.5,12.375,0.916666667,0.011309524,0.157177801,0.125595238,0.220259812,0.025763908,0.019212047,0.00946712,-0.056519274,0.004559684,-4.511904762,-5,0.014426692
Washington,Senate,Primary,8/2/2022,D,Patty Murray,W,557978,1,PattyMurray,Senator Washington state HELPCmteDems Chair Assistant Democratic Leader Working every day WA families,2380,484823,14,0,0,0.032290002,1868,38.375803,33.375803,0.869709567,0.147939895,0.237809902,0.469510821,0.238387749,0.042276787,0.059853211,3.27E-05,-1.68E-05,-4.76E-06,-0.001878994,-0.002382375,6.33E-06
Washington,Senate,Primary,8/2/2022,D,Ravin Pierre,L,9997,0,NO_HANDLE,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington,Senate,Primary,8/2/2022,R,Tiffany Smiley,W,330176,0,SmileyForWA,HopeUnseen Mom three boys Veterans Advocate Former Triage Nurse Candidate Senate,1767,34306,14,0,0,0.349491997,691,28.76700434,25.74095514,0.894808331,0.177350473,0.295335427,0.406499892,0.280402632,0.04445814,0.050320288,-8.15E-05,5.00E-05,1.03E-05,-0.001111952,-0.000835537,-2.70E-07
Wisconsin,Senate,General,11/8/2022,D,Mandela Barnes,L,1307282,0,TheOtherMandela,Lt Governor Runner struggling plant dad believer opportunity,1604,149901,13,0,0,0.01185808,1799,29.06948305,25.55864369,0.879225944,0.132611925,0.251198984,0.333223412,0.294330949,0.047575279,0.065526463,2.99E-05,9.97E-05,6.16E-06,0.002513237,0.003148363,-1.10E-05
Wisconsin,Senate,General,11/8/2022,R,Ron Johnson,W,1334680,1,SenRonJohnson,serve Wisconsin Senate,1002,436275,6,0,0,0.02356871,504,31.85912698,28.5515873,0.89618235,0.049026963,0.268126599,0.3979216,0.274756677,0.049088487,0.078383065,9.49E-05,-0.000144667,-1.55E-05,-0.012533756,-0.014038963,5.80E-06
Wisconsin,Senate,Primary,8/9/2022,D,Alex Lasry,L,40820,0,AlexLasryWI,Lauren dad Eleanor Fmr Candidate Senate SVP Milwaukee Bucks Fmr Chair Milwaukee2020 bid Obama White House Alum,215,23344,20,0,0,0.095738726,897,29.08249721,25.94091416,0.891976847,0.197916031,0.314095745,0.405528677,0.298705712,0.045467149,0.067672198,-6.79E-05,7.60E-05,9.94E-06,-0.000632311,-0.000773089,-2.29E-06
Wisconsin,Senate,Primary,8/9/2022,R,David Schroeder,L,21616,0,SchroederWBAY,Jesus Christ worship drummer Central Church GB Sports Anchor 10pm Green Bay dschroeder BowTieFriday,1029,3162,17,-0.1,0.275,0.016541028,1933,17.40455251,15.99482669,0.919002467,0.101692573,0.280144691,0.332202879,0.311115367,0.061389704,0.087755772,-3.26E-06,-3.01E-06,-3.07E-06,0.001815186,0.00203919,-5.49E-06
Wisconsin,Senate,Primary,8/9/2022,D,Mandela Barnes,W,362787,0,TheOtherMandela,Lt Governor Runner struggling plant dad believer opportunity,1604,149901,13,0,0,0.01185808,1337,29.8249813,26.17277487,0.877545391,0.146584923,0.266201617,0.377175268,0.293015237,0.049844527,0.074106424,3.07E-05,2.84E-05,4.64E-06,-0.002312421,-0.002940885,6.75E-06
Wisconsin,Senate,Primary,8/9/2022,R,Ron Johnson,W,118878,1,SenRonJohnson,serve Wisconsin Senate,1002,436275,6,0,0,0.02356871,589,31.47198642,28.14091681,0.894157631,0.043992619,0.281194693,0.402712104,0.282308405,0.049322093,0.077071841,-2.57E-05,-8.64E-05,-2.16E-05,-0.005441981,-0.006044636,1.11E-06
Wisconsin,Senate,Primary,8/9/2022,D,Sarah Godlewski,L,40835,0,SarahforWI,Hartley mom State Treasurer Proud western Wisconsinite,1031,36848,7,0.4,0.5,0.230474928,967,35.74663909,31.79317477,0.889403188,0.130930325,0.282418818,0.41856018,0.284876377,0.057050155,0.085951746,-1.17E-05,-7.73E-06,-2.58E-05,0.002920726,0.003519379,-1.10E-05
Wisconsin,Senate,Primary,8/9/2022,D,Steven Olikara,L,5286,0,StevenOlikara,Reformer Political Commentator Entrepreneur Fmr Candidate Senate CEO MActionProject UWMadison Badger Packers owner,4040,5318,14,0,0.1,0.046063828,566,26.35512367,23.82862191,0.904136221,0.160514665,0.255229793,0.361476218,0.297833275,0.040016903,0.060917948,8.50E-05,0.00015618,3.23E-06,0.014145295,0.016170301,-5.71E-05
Wisconsin,Senate,Primary,8/9/2022,D,Tom Nelson,L,9805,0,NelsonforWI,father Outagamie Exec author Personal account,1176,55690,6,0,0.3,0.009974497,2835,25.26631393,22.77848325,0.90153567,0.157499794,0.313264873,0.352498943,0.317669188,0.045637385,0.075642063,-2.52E-05,2.17E-05,1.25E-05,0.001124989,0.001206907,-1.28E-06
